GCF_010917155.1;protein_1014,GCF_030406585.1;protein_1119,GCF_004295525.1;protein_1481,GCF_003939085.1;protein_229,GCF_006337485.1;protein_1192,,,,,
GCF_010917155.1;protein_1015,GCF_030406585.1;protein_1118,GCF_004295525.1;protein_1482,GCF_003939085.1;protein_228,GCF_006337485.1;protein_1193,,,,,
GCF_010917155.1;protein_1016,GCF_030406585.1;protein_1117,GCF_004295525.1;protein_1483,GCF_003939085.1;protein_227,GCF_006337485.1;protein_1194,,,,,
GCF_010917155.1;protein_1017,GCF_030406585.1;protein_1116,GCF_004295525.1;protein_1484,GCF_003939085.1;protein_226,GCF_006337485.1;protein_1195,,,,,
GCF_010917155.1;protein_1018,GCF_030406585.1;protein_1115,GCF_004295525.1;protein_1485,GCF_003939085.1;protein_225,GCF_006337485.1;protein_1196,,,,,
GCF_010917155.1;protein_1019,GCF_030406585.1;protein_1114,GCF_004295525.1;protein_1486,GCF_003939085.1;protein_224,GCF_006337485.1;protein_1197,,,,,
GCF_010917155.1;protein_102,GCF_030406585.1;protein_1002,GCF_004295525.1;protein_305,GCF_003939085.1;protein_117,GCF_006337485.1;protein_1315,,,,,
GCF_010917155.1;protein_1020,GCF_030406585.1;protein_1113,GCF_004295525.1;protein_1487,GCF_003939085.1;protein_223,GCF_006337485.1;protein_1198,,,,,
GCF_010917155.1;protein_1021,GCF_030406585.1;protein_1112,GCF_004295525.1;protein_1488,GCF_003939085.1;protein_222,GCF_006337485.1;protein_1199,,,,,
GCF_010917155.1;protein_1022,GCF_030406585.1;protein_1111,GCF_004295525.1;protein_1489,GCF_003939085.1;protein_221,GCF_006337485.1;protein_1200,,,,,
GCF_010917155.1;protein_1023,GCF_030406585.1;protein_1110,GCF_004295525.1;protein_1490,GCF_003939085.1;protein_220,GCF_006337485.1;protein_1201,,,,,
GCF_010917155.1;protein_1024,GCF_030406585.1;protein_1109,GCF_004295525.1;protein_1491,GCF_003939085.1;protein_219,GCF_006337485.1;protein_1202,,,,,
GCF_010917155.1;protein_1025,GCF_030406585.1;protein_1108,GCF_004295525.1;protein_1492,GCF_003939085.1;protein_218,GCF_006337485.1;protein_1203,,,,,
GCF_010917155.1;protein_1026,GCF_030406585.1;protein_1107,GCF_004295525.1;protein_1493,GCF_003939085.1;protein_217,GCF_006337485.1;protein_1204,,,,,
GCF_010917155.1;protein_1027,GCF_030406585.1;protein_1106,GCF_004295525.1;protein_1494,GCF_003939085.1;protein_216,GCF_006337485.1;protein_1205,,,,,
GCF_010917155.1;protein_1028,GCF_030406585.1;protein_1105,GCF_004295525.1;protein_1495,GCF_003939085.1;protein_215,GCF_006337485.1;protein_1206,,,,,
GCF_010917155.1;protein_1029,GCF_030406585.1;protein_1104,GCF_004295525.1;protein_1496,GCF_003939085.1;protein_214,GCF_006337485.1;protein_1207,,,,,
GCF_010917155.1;protein_103,GCF_030406585.1;protein_1001,GCF_004295525.1;protein_304,GCF_003939085.1;protein_116,GCF_006337485.1;protein_1316,,,,,
GCF_010917155.1;protein_1031,GCF_030406585.1;protein_884,GCF_004295525.1;protein_1112,GCF_003939085.1;protein_922,GCF_006337485.1;protein_533,,,,,
GCF_010917155.1;protein_1032,,,,GCF_006337485.1;protein_532,,,,,
GCF_010917155.1;protein_1033,GCF_030406585.1;protein_881,GCF_004295525.1;protein_1117,GCF_003939085.1;protein_925,GCF_006337485.1;protein_531,,,,,
GCF_010917155.1;protein_1034,GCF_030406585.1;protein_880,GCF_004295525.1;protein_1118,GCF_003939085.1;protein_926,GCF_006337485.1;protein_530,,,,,
GCF_010917155.1;protein_1035,GCF_030406585.1;protein_879,GCF_004295525.1;protein_1119,GCF_003939085.1;protein_927,GCF_006337485.1;protein_529,,,,,
GCF_010917155.1;protein_1036,GCF_030406585.1;protein_878,GCF_004295525.1;protein_1120,GCF_003939085.1;protein_928,GCF_006337485.1;protein_528,,,,,
GCF_010917155.1;protein_1037,GCF_030406585.1;protein_877,GCF_004295525.1;protein_1121,GCF_003939085.1;protein_929,GCF_006337485.1;protein_527,,,,,
GCF_010917155.1;protein_1038,GCF_030406585.1;protein_876,GCF_004295525.1;protein_1122,GCF_003939085.1;protein_930,GCF_006337485.1;protein_526,,,,,
GCF_010917155.1;protein_1039,GCF_030406585.1;protein_874,GCF_004295525.1;protein_1123,GCF_003939085.1;protein_931,GCF_006337485.1;protein_524,,,,,
GCF_010917155.1;protein_104,GCF_030406585.1;protein_1000,GCF_004295525.1;protein_303,GCF_003939085.1;protein_115,GCF_006337485.1;protein_1317,,,,,
GCF_010917155.1;protein_1040,GCF_030406585.1;protein_873,GCF_004295525.1;protein_1124,GCF_003939085.1;protein_932,GCF_006337485.1;protein_523,,,,,
GCF_010917155.1;protein_1041,GCF_030406585.1;protein_872,GCF_004295525.1;protein_1125,GCF_003939085.1;protein_933,GCF_006337485.1;protein_522,,,,,
GCF_010917155.1;protein_1042,GCF_030406585.1;protein_871,GCF_004295525.1;protein_1126,GCF_003939085.1;protein_934,GCF_006337485.1;protein_521,,,,,
GCF_010917155.1;protein_1043,GCF_030406585.1;protein_870,GCF_004295525.1;protein_1127,GCF_003939085.1;protein_935,GCF_006337485.1;protein_520,,,,,
GCF_010917155.1;protein_1044,GCF_030406585.1;protein_869,GCF_004295525.1;protein_1128,GCF_003939085.1;protein_936,GCF_006337485.1;protein_519,,,,,
GCF_010917155.1;protein_1045,GCF_030406585.1;protein_868,GCF_004295525.1;protein_1129,GCF_003939085.1;protein_937,GCF_006337485.1;protein_518,,,,,
GCF_010917155.1;protein_1046,GCF_030406585.1;protein_867,GCF_004295525.1;protein_1130,GCF_003939085.1;protein_938,GCF_006337485.1;protein_517,,,,,
GCF_010917155.1;protein_1047,GCF_030406585.1;protein_866,,GCF_003939085.1;protein_939,GCF_006337485.1;protein_516,,,,,
GCF_010917155.1;protein_1048,GCF_030406585.1;protein_865,GCF_004295525.1;protein_1132,GCF_003939085.1;protein_940,GCF_006337485.1;protein_515,,,,,
GCF_010917155.1;protein_1049,GCF_030406585.1;protein_864,GCF_004295525.1;protein_1133,GCF_003939085.1;protein_941,GCF_006337485.1;protein_514,,,,,
GCF_010917155.1;protein_105,GCF_030406585.1;protein_999,GCF_004295525.1;protein_301,GCF_003939085.1;protein_113,GCF_006337485.1;protein_1318,,,,,
GCF_010917155.1;protein_1050,GCF_030406585.1;protein_863,GCF_004295525.1;protein_1134,GCF_003939085.1;protein_942,GCF_006337485.1;protein_513,,,,,
GCF_010917155.1;protein_1051,GCF_030406585.1;protein_862,GCF_004295525.1;protein_1135,GCF_003939085.1;protein_943,GCF_006337485.1;protein_512,,,,,
GCF_010917155.1;protein_1052,GCF_030406585.1;protein_861,GCF_004295525.1;protein_1136,GCF_003939085.1;protein_944,GCF_006337485.1;protein_511,,,,,
GCF_010917155.1;protein_1053,GCF_030406585.1;protein_860,GCF_004295525.1;protein_1137,GCF_003939085.1;protein_945,GCF_006337485.1;protein_510,,,,,
GCF_010917155.1;protein_1054,GCF_030406585.1;protein_859,GCF_004295525.1;protein_1138,GCF_003939085.1;protein_946,GCF_006337485.1;protein_509,,,,,
GCF_010917155.1;protein_1056,GCF_030406585.1;protein_857,GCF_004295525.1;protein_1140,GCF_003939085.1;protein_948,GCF_006337485.1;protein_507,,,,,
GCF_010917155.1;protein_1057,GCF_030406585.1;protein_856,GCF_004295525.1;protein_1141,GCF_003939085.1;protein_949,GCF_006337485.1;protein_506,,,,,
GCF_010917155.1;protein_1058,GCF_030406585.1;protein_854,GCF_004295525.1;protein_1142,GCF_003939085.1;protein_951,GCF_006337485.1;protein_505,,,,,
GCF_010917155.1;protein_1059,GCF_030406585.1;protein_853,GCF_004295525.1;protein_1143,GCF_003939085.1;protein_952,GCF_006337485.1;protein_504,,,,,
GCF_003939085.1;protein_112,GCF_010917155.1;protein_106,GCF_006337485.1;protein_1319,,GCF_030406585.1;protein_998,,,,,
GCF_010917155.1;protein_1060,GCF_030406585.1;protein_852,GCF_004295525.1;protein_1144,GCF_003939085.1;protein_953,GCF_006337485.1;protein_503,,,,,
GCF_010917155.1;protein_1061,GCF_030406585.1;protein_851,GCF_004295525.1;protein_1145,GCF_003939085.1;protein_954,GCF_006337485.1;protein_502,,,,,
GCF_010917155.1;protein_1062,GCF_030406585.1;protein_850,GCF_004295525.1;protein_1146,GCF_003939085.1;protein_955,GCF_006337485.1;protein_501,,,,,
GCF_010917155.1;protein_1063,GCF_030406585.1;protein_849,GCF_004295525.1;protein_1147,GCF_003939085.1;protein_956,GCF_006337485.1;protein_500,,,,,
GCF_010917155.1;protein_1064,GCF_030406585.1;protein_848,GCF_004295525.1;protein_1148,GCF_003939085.1;protein_957,GCF_006337485.1;protein_499,,,,,
GCF_010917155.1;protein_1065,GCF_030406585.1;protein_847,GCF_004295525.1;protein_1149,GCF_003939085.1;protein_958,GCF_006337485.1;protein_498,,,,,
GCF_010917155.1;protein_1066,GCF_030406585.1;protein_846,GCF_004295525.1;protein_1150,GCF_003939085.1;protein_959,GCF_006337485.1;protein_497,,,,,
GCF_010917155.1;protein_1067,GCF_030406585.1;protein_845,GCF_004295525.1;protein_1151,GCF_003939085.1;protein_960,GCF_006337485.1;protein_496,,,,,
GCF_010917155.1;protein_1068,GCF_030406585.1;protein_844,GCF_004295525.1;protein_1152,GCF_003939085.1;protein_961,GCF_006337485.1;protein_495,,,,,
GCF_010917155.1;protein_1069,GCF_030406585.1;protein_843,GCF_004295525.1;protein_1153,GCF_003939085.1;protein_962,GCF_006337485.1;protein_494,,,,,
GCF_010917155.1;protein_107,GCF_030406585.1;protein_997,GCF_004295525.1;protein_298,GCF_003939085.1;protein_110,GCF_006337485.1;protein_1320,,,,,
GCF_010917155.1;protein_1071,GCF_030406585.1;protein_842,GCF_004295525.1;protein_1157,GCF_003939085.1;protein_965,GCF_006337485.1;protein_490,,,,,
GCF_010917155.1;protein_1072,,GCF_004295525.1;protein_1158,GCF_003939085.1;protein_966,,,,,,
GCF_010917155.1;protein_1076,,GCF_004295525.1;protein_379,,,,,,,
GCF_010917155.1;protein_1078,,GCF_004295525.1;protein_389,,,,,,,
GCF_010917155.1;protein_1079,,GCF_004295525.1;protein_388,,,,,,,
GCF_010917155.1;protein_108,GCF_030406585.1;protein_996,GCF_004295525.1;protein_297,GCF_003939085.1;protein_109,GCF_006337485.1;protein_1321,,,,,
GCF_010917155.1;protein_1080,,GCF_004295525.1;protein_387,,,,,,,
GCF_010917155.1;protein_1081,,GCF_004295525.1;protein_386,,,,,,,
GCF_010917155.1;protein_1082,,GCF_004295525.1;protein_385,,,,,,,
GCF_010917155.1;protein_1083,,GCF_004295525.1;protein_384,,,,,,,
GCF_010917155.1;protein_1084,,GCF_004295525.1;protein_383,,,,,,,
GCF_010917155.1;protein_1085,,,,GCF_006337485.1;protein_1376,,,,,
GCF_010917155.1;protein_1086,,GCF_004295525.1;protein_103,,GCF_006337485.1;protein_1377,,,,,
GCF_010917155.1;protein_1087,,GCF_004295525.1;protein_104,,GCF_006337485.1;protein_1378,,,,,
GCF_010917155.1;protein_1088,,GCF_004295525.1;protein_105,,GCF_006337485.1;protein_1379,,,,,
GCF_010917155.1;protein_1089,,GCF_004295525.1;protein_106,,GCF_006337485.1;protein_1380,,,,,
GCF_010917155.1;protein_109,GCF_030406585.1;protein_995,GCF_004295525.1;protein_296,GCF_003939085.1;protein_108,GCF_006337485.1;protein_1322,,,,,
GCF_010917155.1;protein_1090,,GCF_004295525.1;protein_107,,GCF_006337485.1;protein_1381,,,,,
GCF_006337485.1;protein_1407,GCF_010917155.1;protein_1093,,GCF_006337485.1;protein_1385,GCF_003939085.1;protein_435,,,,,
GCF_010917155.1;protein_1096,,,,GCF_006337485.1;protein_1404,,,,,
GCF_010917155.1;protein_1098,,GCF_004295525.1;protein_393,GCF_003939085.1;protein_480,,,,,,
GCF_010917155.1;protein_11,GCF_030406585.1;protein_1092,GCF_004295525.1;protein_424,GCF_003939085.1;protein_202,GCF_006337485.1;protein_1224,,,,,
GCF_010917155.1;protein_110,GCF_030406585.1;protein_994,GCF_004295525.1;protein_295,GCF_003939085.1;protein_107,GCF_006337485.1;protein_1323,,,,,
GCF_010917155.1;protein_1100,GCF_004295525.1;protein_395,GCF_003939085.1;protein_478,GCF_030406585.1;protein_1376,,GCF_003939085.1;protein_1394,,,,
GCF_010917155.1;protein_1101,,GCF_004295525.1;protein_396,,,,,,,
GCF_010917155.1;protein_1103,GCF_030406585.1;protein_256,GCF_004295525.1;protein_1208,GCF_003939085.1;protein_1014,GCF_006337485.1;protein_436,,,,,
GCF_010917155.1;protein_1104,GCF_030406585.1;protein_257,GCF_004295525.1;protein_1207,GCF_003939085.1;protein_1013,GCF_006337485.1;protein_437,,,,,
GCF_010917155.1;protein_1105,GCF_030406585.1;protein_258,GCF_004295525.1;protein_1206,GCF_003939085.1;protein_1012,GCF_006337485.1;protein_438,,,,,
GCF_010917155.1;protein_1106,GCF_030406585.1;protein_259,GCF_004295525.1;protein_1205,GCF_003939085.1;protein_1011,GCF_006337485.1;protein_439,,,,,
GCF_010917155.1;protein_1107,GCF_030406585.1;protein_260,GCF_004295525.1;protein_1204,GCF_003939085.1;protein_1010,GCF_006337485.1;protein_440,,,,,
GCF_010917155.1;protein_1108,GCF_030406585.1;protein_261,GCF_004295525.1;protein_1203,GCF_003939085.1;protein_1009,GCF_006337485.1;protein_441,,,,,
GCF_010917155.1;protein_1109,GCF_030406585.1;protein_262,GCF_004295525.1;protein_1202,GCF_003939085.1;protein_1008,GCF_006337485.1;protein_442,,,,,
GCF_010917155.1;protein_111,GCF_030406585.1;protein_993,GCF_004295525.1;protein_294,GCF_003939085.1;protein_106,GCF_006337485.1;protein_1324,,,,,
GCF_010917155.1;protein_1110,GCF_030406585.1;protein_263,GCF_004295525.1;protein_1201,GCF_003939085.1;protein_1007,GCF_006337485.1;protein_443,,,,,
GCF_010917155.1;protein_1111,GCF_030406585.1;protein_264,GCF_004295525.1;protein_1200,GCF_003939085.1;protein_1006,GCF_006337485.1;protein_444,,,,,
GCF_010917155.1;protein_1112,GCF_030406585.1;protein_265,GCF_004295525.1;protein_1199,GCF_003939085.1;protein_1005,GCF_006337485.1;protein_445,,,,,
GCF_010917155.1;protein_1113,GCF_030406585.1;protein_266,GCF_004295525.1;protein_1198,GCF_003939085.1;protein_1004,GCF_006337485.1;protein_446,,,,,
GCF_010917155.1;protein_1114,GCF_030406585.1;protein_267,GCF_004295525.1;protein_1197,GCF_003939085.1;protein_1003,GCF_006337485.1;protein_447,,,,,
GCF_010917155.1;protein_1115,GCF_030406585.1;protein_268,GCF_004295525.1;protein_1196,GCF_003939085.1;protein_1002,GCF_006337485.1;protein_448,,,,,
GCF_010917155.1;protein_1116,GCF_030406585.1;protein_269,GCF_004295525.1;protein_1195,GCF_003939085.1;protein_1001,GCF_006337485.1;protein_449,,,,,
GCF_010917155.1;protein_1117,GCF_030406585.1;protein_270,GCF_004295525.1;protein_1194,GCF_003939085.1;protein_1000,GCF_006337485.1;protein_450,,,,,
GCF_010917155.1;protein_1118,GCF_030406585.1;protein_271,GCF_004295525.1;protein_1193,GCF_003939085.1;protein_999,GCF_006337485.1;protein_451,,,,,
GCF_010917155.1;protein_1119,GCF_030406585.1;protein_272,GCF_004295525.1;protein_1192,GCF_003939085.1;protein_998,GCF_006337485.1;protein_452,,,,,
GCF_010917155.1;protein_112,GCF_030406585.1;protein_992,GCF_004295525.1;protein_293,GCF_003939085.1;protein_105,GCF_006337485.1;protein_1325,,,,,
GCF_010917155.1;protein_1120,GCF_030406585.1;protein_273,GCF_004295525.1;protein_1191,GCF_003939085.1;protein_997,GCF_006337485.1;protein_453,,,,,
GCF_010917155.1;protein_1121,,GCF_004295525.1;protein_1190,GCF_003939085.1;protein_996,GCF_006337485.1;protein_454,,,,,
GCF_010917155.1;protein_1122,GCF_030406585.1;protein_275,GCF_004295525.1;protein_1189,GCF_003939085.1;protein_995,GCF_006337485.1;protein_455,,,,,
GCF_010917155.1;protein_1123,GCF_030406585.1;protein_276,GCF_004295525.1;protein_1188,GCF_003939085.1;protein_994,GCF_006337485.1;protein_456,,,,,
GCF_010917155.1;protein_1124,GCF_030406585.1;protein_277,GCF_004295525.1;protein_1187,GCF_003939085.1;protein_993,GCF_006337485.1;protein_457,,,,,
GCF_010917155.1;protein_1125,GCF_030406585.1;protein_278,GCF_004295525.1;protein_1186,GCF_003939085.1;protein_992,GCF_006337485.1;protein_458,,,,,
GCF_010917155.1;protein_1126,GCF_030406585.1;protein_279,GCF_004295525.1;protein_1185,GCF_003939085.1;protein_991,GCF_006337485.1;protein_459,,,,,
GCF_010917155.1;protein_1127,GCF_030406585.1;protein_280,GCF_004295525.1;protein_1184,GCF_003939085.1;protein_990,GCF_006337485.1;protein_460,,,,,
GCF_010917155.1;protein_1128,GCF_030406585.1;protein_281,GCF_004295525.1;protein_1183,GCF_003939085.1;protein_989,GCF_006337485.1;protein_461,,,,,
GCF_010917155.1;protein_1129,GCF_030406585.1;protein_282,GCF_004295525.1;protein_1182,GCF_003939085.1;protein_988,GCF_006337485.1;protein_462,,,,,
GCF_010917155.1;protein_113,GCF_030406585.1;protein_991,GCF_004295525.1;protein_292,GCF_003939085.1;protein_104,GCF_006337485.1;protein_1326,,,,,
GCF_010917155.1;protein_1130,GCF_030406585.1;protein_283,GCF_004295525.1;protein_1181,GCF_003939085.1;protein_987,GCF_006337485.1;protein_463,,,,,
GCF_010917155.1;protein_1131,GCF_030406585.1;protein_284,GCF_004295525.1;protein_1180,GCF_003939085.1;protein_986,GCF_006337485.1;protein_464,,,,,
GCF_010917155.1;protein_1132,GCF_030406585.1;protein_285,GCF_004295525.1;protein_1179,GCF_003939085.1;protein_985,GCF_006337485.1;protein_465,,,,,
GCF_010917155.1;protein_1133,GCF_030406585.1;protein_286,GCF_004295525.1;protein_1178,GCF_003939085.1;protein_983,GCF_006337485.1;protein_467,,,,,
GCF_010917155.1;protein_1134,GCF_030406585.1;protein_287,GCF_004295525.1;protein_1177,GCF_003939085.1;protein_982,GCF_006337485.1;protein_468,,,,,
GCF_010917155.1;protein_1135,GCF_030406585.1;protein_288,GCF_004295525.1;protein_1176,GCF_003939085.1;protein_981,GCF_006337485.1;protein_469,,,,,
GCF_010917155.1;protein_1136,GCF_030406585.1;protein_289,GCF_004295525.1;protein_1175,GCF_003939085.1;protein_980,GCF_006337485.1;protein_470,,,,,
GCF_010917155.1;protein_1137,GCF_030406585.1;protein_290,GCF_004295525.1;protein_1174,GCF_003939085.1;protein_979,GCF_006337485.1;protein_471,,,,,
GCF_010917155.1;protein_1138,GCF_030406585.1;protein_291,GCF_004295525.1;protein_1173,GCF_003939085.1;protein_978,GCF_006337485.1;protein_472,,,,,
GCF_010917155.1;protein_1139,GCF_030406585.1;protein_292,GCF_004295525.1;protein_1172,GCF_003939085.1;protein_977,GCF_006337485.1;protein_473,,,,,
GCF_010917155.1;protein_114,GCF_030406585.1;protein_990,GCF_004295525.1;protein_291,GCF_003939085.1;protein_103,GCF_006337485.1;protein_1327,,,,,
GCF_010917155.1;protein_1140,GCF_030406585.1;protein_293,GCF_004295525.1;protein_1171,GCF_003939085.1;protein_976,GCF_006337485.1;protein_474,,,,,
GCF_010917155.1;protein_1141,GCF_030406585.1;protein_294,GCF_004295525.1;protein_1170,GCF_003939085.1;protein_975,GCF_006337485.1;protein_475,,,,,
GCF_010917155.1;protein_1143,,GCF_004295525.1;protein_1166,,GCF_006337485.1;protein_477,,,,,
GCF_010917155.1;protein_1144,GCF_030406585.1;protein_297,GCF_004295525.1;protein_1165,GCF_003939085.1;protein_1326,GCF_006337485.1;protein_478,,,,,
GCF_010917155.1;protein_1145,GCF_030406585.1;protein_298,GCF_004295525.1;protein_1164,GCF_003939085.1;protein_1325,GCF_006337485.1;protein_479,,,,,
GCF_010917155.1;protein_1146,GCF_030406585.1;protein_1300,GCF_004295525.1;protein_1498,GCF_003939085.1;protein_1282,GCF_006337485.1;protein_165,,,,,
GCF_010917155.1;protein_1147,GCF_030406585.1;protein_1301,GCF_004295525.1;protein_1499,GCF_003939085.1;protein_1283,GCF_006337485.1;protein_164,,,,,
GCF_010917155.1;protein_1148,GCF_030406585.1;protein_1302,GCF_004295525.1;protein_1500,GCF_003939085.1;protein_1284,GCF_006337485.1;protein_163,,,,,
GCF_010917155.1;protein_1149,GCF_030406585.1;protein_1303,GCF_004295525.1;protein_1501,GCF_003939085.1;protein_1285,GCF_006337485.1;protein_162,,,,,
GCF_010917155.1;protein_115,GCF_030406585.1;protein_989,GCF_004295525.1;protein_290,GCF_003939085.1;protein_102,GCF_006337485.1;protein_1328,,,,,
GCF_010917155.1;protein_1150,GCF_030406585.1;protein_1304,GCF_004295525.1;protein_1502,GCF_003939085.1;protein_1286,GCF_006337485.1;protein_159,,,,,
GCF_010917155.1;protein_1151,GCF_030406585.1;protein_1305,GCF_004295525.1;protein_1503,GCF_003939085.1;protein_1287,GCF_006337485.1;protein_158,,,,,
GCF_010917155.1;protein_1152,GCF_030406585.1;protein_1306,GCF_004295525.1;protein_1504,GCF_003939085.1;protein_1288,GCF_006337485.1;protein_157,,,,,
GCF_010917155.1;protein_1153,GCF_030406585.1;protein_1307,GCF_004295525.1;protein_1505,GCF_003939085.1;protein_1289,GCF_006337485.1;protein_156,,,,,
GCF_010917155.1;protein_1154,GCF_030406585.1;protein_1308,,GCF_003939085.1;protein_1290,GCF_006337485.1;protein_155,,,,,
GCF_010917155.1;protein_1159,,,GCF_003939085.1;protein_1293,,,,,,
GCF_010917155.1;protein_1160,,,GCF_003939085.1;protein_1294,,,,,,
GCF_010917155.1;protein_1161,GCF_030406585.1;protein_86,GCF_004295525.1;protein_1508,GCF_003939085.1;protein_1295,GCF_006337485.1;protein_151,,,,,
GCF_010917155.1;protein_1162,GCF_030406585.1;protein_85,GCF_004295525.1;protein_1509,GCF_003939085.1;protein_1296,GCF_006337485.1;protein_150,,,,,
GCF_010917155.1;protein_1163,GCF_030406585.1;protein_84,GCF_004295525.1;protein_1510,GCF_003939085.1;protein_1297,GCF_006337485.1;protein_149,,,,,
GCF_010917155.1;protein_1164,GCF_030406585.1;protein_83,GCF_004295525.1;protein_1511,GCF_003939085.1;protein_1298,GCF_006337485.1;protein_148,,,,,
GCF_010917155.1;protein_1165,GCF_030406585.1;protein_82,GCF_004295525.1;protein_1512,GCF_003939085.1;protein_1299,GCF_006337485.1;protein_147,,,,,
GCF_010917155.1;protein_1166,GCF_030406585.1;protein_81,GCF_004295525.1;protein_1513,GCF_003939085.1;protein_1300,GCF_006337485.1;protein_146,,,,,
GCF_010917155.1;protein_1167,GCF_030406585.1;protein_80,GCF_004295525.1;protein_1514,GCF_003939085.1;protein_1301,GCF_006337485.1;protein_145,,,,,
GCF_010917155.1;protein_1168,GCF_030406585.1;protein_79,GCF_004295525.1;protein_1515,GCF_003939085.1;protein_1302,GCF_006337485.1;protein_144,,,,,
GCF_010917155.1;protein_1169,GCF_030406585.1;protein_78,GCF_004295525.1;protein_1516,GCF_003939085.1;protein_1303,GCF_006337485.1;protein_143,,,,,
GCF_010917155.1;protein_1170,GCF_030406585.1;protein_77,GCF_004295525.1;protein_1517,GCF_003939085.1;protein_1304,GCF_006337485.1;protein_142,,,,,
GCF_010917155.1;protein_1171,GCF_030406585.1;protein_76,GCF_004295525.1;protein_1518,GCF_003939085.1;protein_1305,GCF_006337485.1;protein_141,,,,,
GCF_010917155.1;protein_1173,GCF_030406585.1;protein_1499,GCF_004295525.1;protein_134,GCF_003939085.1;protein_1474,GCF_006337485.1;protein_1553,,,,,
GCF_010917155.1;protein_1174,GCF_030406585.1;protein_1498,GCF_004295525.1;protein_133,GCF_003939085.1;protein_1473,GCF_006337485.1;protein_1552,,,,,
GCF_010917155.1;protein_1175,GCF_030406585.1;protein_1497,GCF_004295525.1;protein_132,GCF_003939085.1;protein_1472,GCF_006337485.1;protein_1551,,,,,
GCF_010917155.1;protein_1176,GCF_030406585.1;protein_1496,GCF_004295525.1;protein_131,GCF_003939085.1;protein_1471,GCF_006337485.1;protein_1550,,,,,
GCF_010917155.1;protein_1177,,GCF_004295525.1;protein_130,,,,,,,
GCF_010917155.1;protein_1178,GCF_030406585.1;protein_1491,GCF_004295525.1;protein_129,GCF_003939085.1;protein_1469,GCF_006337485.1;protein_1555,,,,,
GCF_010917155.1;protein_1179,GCF_030406585.1;protein_1490,GCF_004295525.1;protein_128,GCF_003939085.1;protein_1468,GCF_006337485.1;protein_1556,,,,,
